row_id,final_label,label_name,text_for_model,split_hint,group_split_hint_user,label_quality,candidate_category,clean_review,comment,rating,rating_star,userid,shop_id,item_id,product_title,ctime,char_count,word_count,unique_word_count,unique_word_ratio,repeated_word_count,repetition_score,exclamation_count,uppercase_ratio,high_rating_short_review,user_review_count,user_avg_rating,user_rating_std,seller_review_count,seller_avg_rating,product_review_count,product_avg_rating,is_empty_review
SB2218-0613,1,suspicious_fake_like,mantap seller responsif bgt trusted seller,valid,train,processing_final_draft_rule_label,suspicious_candidate,mantap seller responsif bgt trusted seller,"mantap, seller responsif bgt! trusted seller",1.0,5.0,31384513.0,160512659.0,2400817984.0,NordVPN Premium | High Quality |,1586085645.0,42,6,5,0.8333333333333334,1,0.1666666666666666,1,0.0,0,1,5.0,0.0,100,4.95,50,4.96,0
SB2218-0614,1,suspicious_fake_like,mantul lllllll,train,train,processing_final_draft_rule_label,suspicious_candidate,mantul lllllll,Mantul)lllllll,1.0,5.0,185076726.0,160512659.0,2400817984.0,NordVPN Premium | High Quality |,1581916522.0,14,2,2,1.0,0,0.0,0,0.0769230769230769,1,3,5.0,0.0,100,4.95,50,4.96,0
SB2218-0615,1,suspicious_fake_like,recomended,train,train,processing_final_draft_rule_label,suspicious_candidate,recomended,Recomended,1.0,5.0,47830452.0,150662160.0,6229977155.0,NETFLIX PREMIUM  1 BULAN ANTI ON,1589916725.0,10,1,1,1.0,0,0.0,0,0.1,1,1,5.0,0.0,50,4.6,50,4.6,0
SB2218-0616,0,real_original,proses cpt semoga tdk ada masalah kedepannya makasih gan,train,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,proses cpt semoga tdk ada masalah kedepannya makasih gan,Proses cpt. Semoga tdk ada masalah kedepannya. Makasih gan,1.0,5.0,4559810.0,241526786.0,3924651222.0,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1588928543.0,56,9,9,1.0,0,0.0,0,0.0625,0,1,5.0,0.0,54,5.0,50,5.0,0
SB2218-0617,1,suspicious_fake_like,semoga lancarrr,train,train,processing_final_draft_rule_label,suspicious_candidate,semoga lancarrr,Semoga lancarrr,1.0,5.0,162946249.0,50561375.0,4603239254.0,NETFLIX PRIVATE PREMIUM HD 4K GARANSI ON HOLD,1581954708.0,15,2,2,1.0,0,0.0,0,0.0714285714285714,1,1,5.0,0.0,50,4.68,50,4.68,0
SB2218-0618,1,suspicious_fake_like,mantaabbb mantaabbb mantaabbb recommended seller yahuuud,train,train,processing_final_draft_rule_label,suspicious_candidate,mantaabbb mantaabbb mantaabbb recommended seller yahuuud,"Mantaabbb mantaabbb mantaabbb
Recommended seller yahuuud",1.0,5.0,80295702.0,15168157.0,2767211185.0,Nord VPN Lifetime - Bergaransi - Termurah - Bypass Netflix - VPN Netflix - VPN Indihome/Telk,1588649305.0,56,6,4,0.6666666666666666,2,0.3333333333333333,0,0.0392156862745098,0,38,5.0,0.0,100,4.87,50,4.84,0
SB2218-0619,1,suspicious_fake_like,recommend,train,valid,processing_final_draft_rule_label,suspicious_candidate,recommend,Recommend,1.0,5.0,48821670.0,1912337.0,4308750572.0,"Disney+ Plus Premium Lifetime Auto Renewal, Hulu, ESPN+ dll, Termurah, Garansi",1583252579.0,9,1,1,1.0,0,0.0,0,0.1111111111111111,1,1,5.0,0.0,200,4.905,50,4.86,0
SB2218-0620,0,real_original,alhamdulillah cepat sekali malah saya yg slowrespon karena sibuk hehe respon penjual baik insyaallah langganan deh,train,train,processing_final_draft_rule_label,real_candidate,alhamdulillah cepat sekali malah saya yg slowrespon karena sibuk hehe respon penjual baik insyaallah langganan deh,"Alhamdulillah cepat sekali..malah saya yg slowrespon karena sibuk hehe
Respon penjual baik
InsyaAllah langganan deh",1.0,5.0,87081505.0,156138371.0,2354260452.0,NETFLIX PREMIUM LIFETIME UHD GA,1589360991.0,114,16,16,1.0,0,0.0,0,0.0404040404040404,0,1,5.0,0.0,64,4.65625,50,4.56,0
SB2218-0621,1,suspicious_fake_like,sip lah pkoknya jos pelayanan,valid,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,sip lah pkoknya jos pelayanan,sip lah pkoknya jos pelayanan,1.0,5.0,257681943.0,12380180.0,6324690458.0,NetFlix Account Pr,1588757468.0,29,5,5,1.0,0,0.0,0,0.0,0,2,5.0,0.0,50,5.0,50,5.0,0
SB2218-0622,0,real_original,thankyou kak fast respon trus full garansi lagi jangan ragu beli sm kk ini ya,train,valid,processing_final_draft_rule_label,real_candidate,thankyou kak fast respon trus full garansi lagi jangan ragu beli sm kk ini ya,"thankyou kak, fast respon trus full garansi lagi. jangan ragu beli sm kk ini ya",1.0,5.0,21863470.0,83837710.0,2860971114.0,NETFLIX PREMIUM PRIVATE ULTRA HD FULL GAR,1589619849.0,77,15,15,1.0,0,0.0,0,0.0,0,3,5.0,0.0,50,5.0,50,5.0,0
SB2218-0623,1,suspicious_fake_like,senang banget makasih seller trusted seller amanah transaksi aman seller ramah dan sabar,train,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,senang banget makasih seller trusted seller amanah transaksi aman seller ramah dan sabar,Senang banget. Makasih seller. Trusted. Seller amanah. Transaksi aman. Seller ramah dan sabar .,1.0,5.0,82588609.0,168437144.0,4830041044.0,Voucher netflix 1 ,1589888066.0,88,13,11,0.8461538461538461,2,0.1538461538461538,0,0.0789473684210526,0,2,5.0,0.0,50,5.0,50,5.0,0
SB2218-0624,0,real_original,akun dah di coba bisa lsg login g ada msalah lsg bisa gnti password pelayanan cepat seller responsif moga awet n tdk ada mslah 6 bln kyak toko2 yg lain,train,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,akun dah di coba bisa lsg login g ada msalah lsg bisa gnti password pelayanan cepat seller responsif moga awet n tdk ada mslah 6 bln kyak toko2 yg lain,Akun dah di coba bisa lsg login.g ada msalah.lsg bisa gnti password.pelayanan cepat.seller responsif.moga awet n tdk ada mslah 6 bln kyak toko2 yg lain,1.0,5.0,123759029.0,140376433.0,6530689030.0,"[TRUSTED] 6 bulan NETFLIX Premium 4 Device, Private/sharing, 4K. Legal dan Resmi",1590358677.0,151,30,27,0.9,3,0.1,0,0.0083333333333333,0,1,5.0,0.0,113,4.929203539823009,45,4.822222222222222,0
SB2218-0625,1,suspicious_fake_like,makasi ka,valid,valid,processing_final_draft_rule_label,suspicious_candidate,makasi ka,Makasi ka,1.0,5.0,117775576.0,105942456.0,1824313690.0,Netflix Premium Private dan Shared UHD FULL GARANSI ( BUKAN FREE T,1590249480.0,9,2,2,1.0,0,0.0,0,0.125,1,1,5.0,0.0,100,4.94,50,4.96,0
SB2218-0626,0,real_original,trmkasih ya sis sllu langganan di sini maaf smpat miss comunication akhirnya d proses dgn cepat sya suka slalu fast respon ramah ownernya smoga sukses slalu ya thanks jg shopee,valid,valid,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,trmkasih ya sis sllu langganan di sini maaf smpat miss comunication akhirnya d proses dgn cepat sya suka slalu fast respon ramah ownernya smoga sukses slalu ya thanks jg shopee,"Trmkasih ya sis sllu langganan di sini
Maaf smpat miss comunication😁✌️

Akhirnya d proses dgn cepat
Sya suka slalu fast respon & ramah ownernya
Smoga Sukses Slalu ya 🤲

Thanks jg @shopee❤️",1.0,5.0,3081277.0,77717151.0,1775386739.0,Netflix Premium 1 Bulan Anti B,1590605439.0,176,30,28,0.9333333333333332,2,0.0666666666666666,0,0.0544217687074829,0,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-0627,1,suspicious_fake_like,dah sampai,train,test,processing_final_draft_rule_label,suspicious_candidate,dah sampai,Dah sampai...,1.0,5.0,160273791.0,52886923.0,845101022.0,"[TRUSTED]NETFLIX PREMIUM, 4K 4 Devices - Bukan Shared, Resmi dan Legal",1580302106.0,10,2,2,1.0,0,0.0,0,0.1111111111111111,1,1,5.0,0.0,119,4.453781512605042,50,4.0,0
SB2218-0628,1,suspicious_fake_like,bagus mantap keren wow gila banget amazing baik trusted cepat 100 persen bagus mantap keren wow gila banget amazing good trusted cepat 100 persen bagus mantap keren wow gila banget amazing baik trusted cepat 100 persen bagus mantap keren wow gila banget amazing baik trusted cepat 100 persen bagus ok,valid,test,processing_final_draft_rule_label,suspicious_candidate,bagus mantap keren wow gila banget amazing baik trusted cepat 100 persen bagus mantap keren wow gila banget amazing good trusted cepat 100 persen bagus mantap keren wow gila banget amazing baik trusted cepat 100 persen bagus mantap keren wow gila banget amazing baik trusted cepat 100 persen bagus ok,bagus mantap keren wow gila banget amazing baik trusted cepat 100 persen bagus mantap keren wow gila banget amazing good trusted cepat 100 persen bagus mantap keren wow gila banget amazing baik trusted cepat 100 persen bagus mantap keren wow gila banget amazing baik trusted cepat 100 persen bagus ok,1.0,5.0,48258995.0,15168157.0,2767211185.0,Nord VPN Lifetime - Bergaransi - Termurah - Bypass Netflix - VPN Netflix - VPN Indihome/Telk,1588252177.0,300,50,14,0.28,36,0.72,0,0.0,0,13,5.0,0.0,100,4.87,50,4.84,0
SB2218-0629,1,suspicious_fake_like,fast respon gan mantull,test,test,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,fast respon gan mantull,Fast respon gan... mantull,1.0,5.0,4360191.0,112699293.0,3521057889.0,NETFLIX PREMIUM 1 BULAN ANTI ONHOLD UHD SHARING / PR,1589680664.0,23,4,4,1.0,0,0.0,0,0.05,0,1,5.0,0.0,125,4.976,50,4.94,0
SB2218-0630,0,real_original,mantap sellernya fast respon ramah banget produknya jg mantep,train,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,mantap sellernya fast respon ramah banget produknya jg mantep,"mantap, sellernya fast respon,ramah banget,produknya jg mantep",1.0,5.0,132362035.0,1912337.0,2890904100.0,"Nord VPN Premium exp sampai 2025 Bypass Netflix dll, bisa Indihome/Telkomsel, Termurah, Garansi!",1590123370.0,61,9,9,1.0,0,0.0,0,0.0,0,1,5.0,0.0,200,4.905,50,4.84,0
SB2218-0631,0,real_original,respon penjual cepat dan ramah semoga lancar trus ya mantap,train,train,processing_final_draft_rule_label,real_candidate,respon penjual cepat dan ramah semoga lancar trus ya mantap,Respon penjual cepat Dan ramah. Semoga lancar trus ya... Mantap ..,1.0,5.0,9323348.0,112699293.0,6410267640.0,NETFLIX PREMIUM LIFETIME SHARING GARANSI UHD ANTI O,1588643957.0,59,10,10,1.0,0,0.0,0,0.08,0,1,5.0,0.0,125,4.976,50,5.0,0
SB2218-0632,1,suspicious_fake_like,nahanahajjauajauauajauahahayswhsw7whsu7qjzkakakaakakkakakakakakk,train,valid,processing_final_draft_rule_label,suspicious_candidate,nahanahajjauajauauajauahahayswhsw7whsu7qjzkakakaakakkakakakakakk,Nahanahajjauajauauajauahahayswhsw7whsu7qjzkakakaakakkakakakakakk,1.0,5.0,8939976.0,136191258.0,7229496558.0,Netflix Premium Anti On Hold 30,1589361700.0,64,1,1,1.0,0,0.0,0,0.0161290322580645,1,1,5.0,0.0,50,4.96,50,4.96,0
SB2218-0633,0,real_original,bisa langsung di gunakan respon seller ok semoga kedepannya tdk ada kendala,train,train,processing_final_draft_rule_label,real_candidate,bisa langsung di gunakan respon seller ok semoga kedepannya tdk ada kendala,Bisa langsung di gunakan. Respon seller Ok.. Semoga kedepannya tdk ada kendala. ,1.0,5.0,13811045.0,43809563.0,4424230615.0,NETFLIX PREMIUM PRIVATE UHD GARANSI FULL ATAU SH,1588521425.0,75,12,12,1.0,0,0.0,0,0.0625,0,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-0634,0,real_original,kakaknyaaa baikk bangeett terus juga fast respon bangett auto langganann,train,train,processing_final_draft_rule_label,real_candidate,kakaknyaaa baikk bangeett terus juga fast respon bangett auto langganann,"kakaknyaaa baikk bangeett, terus juga fast respon bangett, auto langganann♥️",1.0,5.0,21624154.0,175641490.0,6531053660.0,NETFLIX TERMURAHHHHH GARANSI FULL ANTI HOLD,1590723597.0,72,10,10,1.0,0,0.0,0,0.0,0,2,5.0,0.0,50,5.0,50,5.0,0
SB2218-0635,0,real_original,adminnya ramah bales chatnya juga cepett semoga awet nyampe sebulan,train,valid,processing_final_draft_rule_label,real_candidate,adminnya ramah bales chatnya juga cepett semoga awet nyampe sebulan,"adminnya ramah, bales chatnya juga cepett semoga awet nyampe sebulan ",1.0,5.0,69742473.0,44299729.0,2150508402.0,NETFLIX 1 BULAN PRIVATE & SH,1587986913.0,67,10,10,1.0,0,0.0,0,0.0,0,1,5.0,0.0,50,4.9,50,4.9,0
SB2218-0636,0,real_original,sejauh ini ngga ada masalah aman dan profile nya bener bener baru dibuatkan recomended,train,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,sejauh ini ngga ada masalah aman dan profile nya bener bener baru dibuatkan recomended,Sejauh ini ngga ada masalah. Aman dan profile nya bener-bener baru dibuatkan. Recomended,1.0,5.0,93509539.0,56262981.0,4316980397.0,NETFLIX PREMIUM RESMI ANTI ON HOLD 53 HARI  NETFLIX BERGARANSI (Bukan Trial),1589290533.0,86,14,13,0.9285714285714286,1,0.0714285714285714,0,0.0410958904109589,0,1,5.0,0.0,50,4.96,50,4.96,0
SB2218-0637,1,suspicious_fake_like,mantabbbbbbbbb,train,test,processing_final_draft_rule_label,suspicious_candidate,mantabbbbbbbbb,Mantabbbbbbbbb,1.0,5.0,132529287.0,160512659.0,4613207875.0,VyprVPN Premium | 1 Tahun,1581132696.0,14,1,1,1.0,0,0.0,0,0.0714285714285714,1,2,5.0,0.0,100,4.95,50,4.94,0
SB2218-0638,1,suspicious_fake_like,mantap bzkxkzknzbxnkzkznxbnxnznznjxkzkms,test,train,processing_final_draft_rule_label,suspicious_candidate,mantap bzkxkzknzbxnkzkznxbnxnznznjxkzkms,Mantap bzkxkzknzbxnkzkznxbnxnznznjxkzkms,1.0,5.0,107081041.0,50561375.0,4603239254.0,NETFLIX PRIVATE PREMIUM HD 4K GARANSI ON HOLD,1573634220.0,40,2,2,1.0,0,0.0,0,0.0256410256410256,1,1,5.0,0.0,50,4.68,50,4.68,0
SB2218-0639,0,real_original,bukan tipu2 beneran bisa konek dan buka netflix lancar jaya,train,train,processing_final_draft_rule_label,real_candidate,bukan tipu2 beneran bisa konek dan buka netflix lancar jaya,"Bukan tipu2, beneran bisa konek dan buka netflix lancar jaya.",1.0,5.0,70941601.0,10810810.0,2446253151.0,Nord VPN 3 Tahun - Bergaransi - Termurah - Bypass Netflix - VPN Netflix - VPN Indihome/Telk,1589124118.0,59,10,10,1.0,0,0.0,0,0.0204081632653061,0,1,5.0,0.0,50,4.98,50,4.98,0
SB2218-0640,1,suspicious_fake_like,produk nya berkualitas banget seller responsif ehehe fastresp juga termasuknya trusted kok ehehe udah banyak yang pesen disini juga,test,valid,processing_final_draft_rule_label,suspicious_candidate,produk nya berkualitas banget seller responsif ehehe fastresp juga termasuknya trusted kok ehehe udah banyak yang pesen disini juga,"Produk nya berkualitas banget
Seller responsif ehehe
Fastresp juga termasuknya
Trusted kok ehehe,udah banyak yang pesen disini juga",1.0,5.0,22987580.0,7146514.0,1879939649.0,Netflix Premium 1 Bulan Anti On Hold GARANSI FULL Baca Desk,1588398692.0,131,19,17,0.8947368421052632,2,0.1052631578947368,0,0.0353982300884955,0,35,5.0,0.0,50,5.0,50,5.0,0
SB2218-0641,1,suspicious_fake_like,bagus semoga awet,train,train,processing_final_draft_rule_label,suspicious_candidate,bagus semoga awet,"Bagus, semoga awet",1.0,5.0,76152117.0,112699293.0,3627248110.0,NETFLIX PREMIUM SEMI PRIVATE 2 DEVICES UHD GARANSI 1 TAHUN ANTI ONHOLD,1588061151.0,17,3,3,1.0,0,0.0,0,0.0666666666666666,1,1,5.0,0.0,125,4.976,25,5.0,0
SB2218-0642,1,suspicious_fake_like,sangat memuaskan,train,train,processing_final_draft_rule_label,suspicious_candidate,sangat memuaskan,Sangat memuaskan ,1.0,5.0,151559649.0,177805805.0,3833368904.0,[PROMO] NETFLIX PREMIUM 4K ULTRA HD ANTI ,1589700597.0,16,2,2,1.0,0,0.0,0,0.0666666666666666,1,1,5.0,0.0,25,5.0,25,5.0,0
SB2218-0643,1,suspicious_fake_like,mntp ga mengecewakan yaaaa always sihh baik adminnya sabar banget huhuhuhu,train,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,mntp ga mengecewakan yaaaa always sihh baik adminnya sabar banget huhuhuhu,Mntp. Ga mengecewakan yaaaa. Always sihh. Baik adminnya sabar banget huhuhuhu,1.0,5.0,31522748.0,7869512.0,7321033702.0,NETFLIX[GARANSI FULL]PREMIUM UHD + 4 SCREEN PR,1586616140.0,74,11,11,1.0,0,0.0,0,0.0625,0,54,4.962962962962963,0.2721655269759087,50,5.0,50,5.0,0
SB2218-0644,0,real_original,yayy seller nya baik bgt dam sabar bgt over all memuaska semoga ngga ada kendala thankyou kak,train,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,yayy seller nya baik bgt dam sabar bgt over all memuaska semoga ngga ada kendala thankyou kak,"Yayy seller nya baik bgt dam sabar bgt over all memuaska...semoga ngga ada kendala 
Thankyou kak",1.0,5.0,92055863.0,15666501.0,2415566318.0,[TERLARIS] Netflix Premium Plan Akun Pribadi & Sharing (1 Bulan) GARANSI + NOR,1590750217.0,93,17,16,0.9411764705882352,1,0.0588235294117647,0,0.0259740259740259,0,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-0645,0,real_original,mantaaap bgt penjual ramah membantu proses cepet dan mudah pokoknya ga nyesel deh nanti pasti beli lagi trimakasih ya makin ditingkatkan lg biar makin yahud,train,train,processing_final_draft_rule_label,real_candidate,mantaaap bgt penjual ramah membantu proses cepet dan mudah pokoknya ga nyesel deh nanti pasti beli lagi trimakasih ya makin ditingkatkan lg biar makin yahud,"Mantaaap bgt 
Penjual ramah membantu proses cepet dan mudah pokoknya ga nyesel deh nanti pasti beli lagi 

Trimakasih ya... Makin ditingkatkan lg biar makin yahud ",1.0,5.0,9810544.0,134248812.0,4822872755.0,NETFLIX PREMIUM 1 BULAN 4K ANTI ON,1589688228.0,156,25,24,0.96,1,0.04,0,0.0303030303030303,0,1,5.0,0.0,100,4.99,50,4.98,0
SB2218-0646,0,real_original,proses cepat langsung diperpanjang bisa nonton netflix terus selama wfh thank you,test,train,processing_final_draft_rule_label,real_candidate,proses cepat langsung diperpanjang bisa nonton netflix terus selama wfh thank you,"Proses cepat
Langsung diperpanjang
Bisa nonton netflix terus selama wfh
Thank you!
",1.0,5.0,7480557.0,27986767.0,1585418438.0,NETFLIX PREMIUM 1 BULAN ANTI ON,1590665749.0,81,12,12,1.0,0,0.0,1,0.0571428571428571,0,1,5.0,0.0,50,4.96,50,4.96,0
SB2218-0647,1,suspicious_fake_like,bulan 1 lancar aksesnya semoga bulan selanjutnya lantjar djaya juga,train,valid,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,bulan 1 lancar aksesnya semoga bulan selanjutnya lantjar djaya juga,Bulan 1 lancar aksesnya. Semoga bulan selanjutnya lantjar djaya juga. 👍,1.0,5.0,36426782.0,52886923.0,896272444.0,[TRUSTED]NETFLIX PAKET 1 TAHUN PREMIUM 100% aman dan ,1566739325.0,67,10,9,0.9,1,0.1,0,0.0350877192982456,0,1,5.0,0.0,119,4.453781512605042,35,4.857142857142857,0
SB2218-0648,1,suspicious_fake_like,langsung konek,valid,train,processing_final_draft_rule_label,suspicious_candidate,langsung konek,langsung konek...,1.0,5.0,136254866.0,105942456.0,3704581192.0,Nord VPN Pr,1589187675.0,14,2,2,1.0,0,0.0,0,0.0,1,1,5.0,0.0,100,4.94,50,4.92,0
SB2218-0649,1,suspicious_fake_like,quick respond reliable,train,test,processing_final_draft_rule_label,suspicious_candidate,quick respond reliable,quick respond.. reliable.. ,1.0,5.0,33850994.0,127450689.0,5515451981.0,NETFLIX LIFETIME PREMIUM ACCOUNT UHD 4K BERGARANSI HANYA SEKALI BAYAR,1590506060.0,22,3,3,1.0,0,0.0,0,0.0,1,1,5.0,0.0,78,5.0,50,5.0,0
SB2218-0650,0,real_original,mantap kak paket netflix dah berhasil diterima dan worth it semua fast respon deh pokoknya sama kakak ini terimakasih ya kakak,train,train,processing_final_draft_rule_label,real_candidate,mantap kak paket netflix dah berhasil diterima dan worth it semua fast respon deh pokoknya sama kakak ini terimakasih ya kakak,"Mantap kak, paket netflix dah berhasil diterima dan worth it semua.. fast respon deh pokoknya sama kakak ini.. terimakasih ya kakak ",1.0,5.0,71154721.0,134248812.0,4822872755.0,NETFLIX PREMIUM 1 BULAN 4K ANTI ON,1588391189.0,126,21,20,0.9523809523809524,1,0.0476190476190476,0,0.0094339622641509,0,1,5.0,0.0,100,4.99,50,4.98,0
SB2218-0651,1,suspicious_fake_like,respon penjual cepat,train,train,processing_final_draft_rule_label,suspicious_candidate,respon penjual cepat, respon penjual cepat.,1.0,5.0,14435217.0,49548378.0,5131173210.0,Netflix Premium 1 Bulan GARANSI,1589747200.0,20,3,3,1.0,0,0.0,0,0.0,1,1,5.0,0.0,34,4.852941176470588,34,4.852941176470588,0
SB2218-0652,0,real_original,respon penjual cepat dan produknya mantap joss banget pokoknya,valid,valid,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,respon penjual cepat dan produknya mantap joss banget pokoknya,Respon penjual cepat Dan produknya mantap. Joss banget pokoknya.,1.0,5.0,15578579.0,50522998.0,5918507846.0,NETFLIX PREMIUM + UHD 1 BULAN (PRIVATE + GARANSI) FLASHSALE,1587935718.0,62,9,9,1.0,0,0.0,0,0.0555555555555555,0,5,5.0,0.0,69,4.942028985507246,50,4.92,0
SB2218-0653,1,suspicious_fake_like,kualitas produk sangat baik produk original harga produk sangat baik kecepatan pengiriman sangat baik respon penjual sangat baik,train,train,processing_final_draft_rule_label,suspicious_candidate,kualitas produk sangat baik produk original harga produk sangat baik kecepatan pengiriman sangat baik respon penjual sangat baik,"Kualitas produk sangat baik, produk original, harga produk sangat baik, kecepatan pengiriman sangat baik, respon penjual sangat baik.",1.0,5.0,218035068.0,157852268.0,3711605429.0,IFLIX VIP LIFETIME AUTO RENEWAL PRIVATE ACCOUNT WARRANTY,1586653433.0,128,18,10,0.5555555555555556,8,0.4444444444444444,0,0.009009009009009,0,11,5.0,0.0,150,4.3933333333333335,50,4.82,0
